Input File; Weighting; Batch No.; Iteration No.; Total Iterations; Start Time; Layout No.; Layout Type; Entropy; Available Length; Container Dimensions; Max Weight (kg); Elapsed Time; No. of Stacks; Layout Filename; Time Interval (s)
input_c060_004_t024_20160321_124742.txt; 0.9; batch_16-03-21_13.10.25; 1; 1; 21/03/2016 13:10:35; 681; length; 16.9262175550507; 748; 1203x235x210; 25999; 00:00:10.04; 13; 681_13.10.35_length.png; 600
input_c060_004_t024_20160321_124742.txt; 0.95; batch_16-03-21_13.20.25; 1; 1; 21/03/2016 13:20:25; 1; entropy; 13.8505512805995; 585; 1203x235x210; 25999; 00:00:00.32; 13; 1_13.20.25_entropy.png; 600
input_c060_004_t024_20160321_124742.txt; 0.95; batch_16-03-21_13.20.25; 1; 1; 21/03/2016 13:20:26; 1; length; 13.8505512805995; 585; 1203x235x210; 25999; 00:00:00.47; 13; 1_13.20.25_length.png; 600
input_c060_004_t024_20160321_124742.txt; 0.95; batch_16-03-21_13.20.25; 1; 1; 21/03/2016 13:20:26; 12; length; 16.5863240776757; 607; 1203x235x210; 25999; 00:00:00.72; 13; 12_13.20.26_length.png; 600
input_c060_004_t024_20160321_124742.txt; 0.95; batch_16-03-21_13.20.25; 1; 1; 21/03/2016 13:20:26; 20; length; 17.4389912886441; 661; 1203x235x210; 25999; 00:00:00.94; 13; 20_13.20.26_length.png; 600
input_c060_004_t024_20160321_124742.txt; 0.95; batch_16-03-21_13.20.25; 1; 1; 21/03/2016 13:20:26; 23; entropy; 13.4311251260973; 370; 1203x235x210; 25999; 00:00:01.08; 13; 23_13.20.26_entropy.png; 600
input_c060_004_t024_20160321_124742.txt; 0.95; batch_16-03-21_13.20.25; 1; 1; 21/03/2016 13:20:26; 30; length; 15.8880561028269; 670; 1203x235x210; 25999; 00:00:01.27; 13; 30_13.20.26_length.png; 600
input_c060_004_t024_20160321_124742.txt; 0.95; batch_16-03-21_13.20.25; 1; 1; 21/03/2016 13:20:27; 36; length; 15.4209598749463; 670; 1203x235x210; 25999; 00:00:01.44; 13; 36_13.20.26_length.png; 600
input_c060_004_t024_20160321_124742.txt; 0.95; batch_16-03-21_13.20.25; 1; 1; 21/03/2016 13:20:27; 39; entropy; 12.7243505855332; 390; 1203x235x210; 25999; 00:00:01.59; 13; 39_13.20.27_entropy.png; 600
input_c060_004_t024_20160321_124742.txt; 0.95; batch_16-03-21_13.20.25; 1; 1; 21/03/2016 13:20:27; 40; length; 15.9339427288972; 675; 1203x235x210; 25999; 00:00:01.71; 13; 40_13.20.27_length.png; 600
input_c060_004_t024_20160321_124742.txt; 0.95; batch_16-03-21_13.20.25; 1; 1; 21/03/2016 13:20:27; 44; length; 13.1113673025565; 675; 1203x235x210; 25999; 00:00:01.88; 13; 44_13.20.27_length.png; 600
input_c060_004_t024_20160321_124742.txt; 0.95; batch_16-03-21_13.20.25; 1; 1; 21/03/2016 13:20:27; 45; length; 14.0575575660731; 698; 1203x235x210; 25999; 00:00:02.01; 13; 45_13.20.27_length.png; 600
input_c060_004_t024_20160321_124742.txt; 0.95; batch_16-03-21_13.20.25; 1; 1; 21/03/2016 13:20:28; 102; entropy; 12.6638699733837; 240; 1203x235x210; 25999; 00:00:02.77; 13; 102_13.20.28_entropy.png; 600
input_c060_004_t024_20160321_124742.txt; 0.95; batch_16-03-21_13.20.25; 1; 1; 21/03/2016 13:20:28; 109; entropy; 12.6638699733837; 370; 1203x235x210; 25999; 00:00:03.00; 13; 109_13.20.28_entropy.png; 600
input_c060_004_t024_20160321_124742.txt; 0.95; batch_16-03-21_13.20.25; 1; 1; 21/03/2016 13:20:31; 342; length; 16.7071556749131; 730; 1203x235x210; 25999; 00:00:06.00; 13; 342_13.20.31_length.png; 600
input_c060_004_t024_20160321_124742.txt; 0.95; batch_16-03-21_13.20.25; 1; 1; 21/03/2016 13:20:32; 374; entropy; 12.6094703095348; 708; 1203x235x210; 25999; 00:00:06.49; 13; 374_13.20.31_entropy.png; 600
input_c060_004_t024_20160321_124742.txt; 0.95; batch_16-03-21_13.20.25; 1; 1; 21/03/2016 13:20:34; 542; length; 14.3027822879481; 730; 1203x235x210; 25999; 00:00:08.55; 13; 542_13.20.34_length.png; 600
input_c060_004_t024_20160321_124742.txt; 0.95; batch_16-03-21_13.20.25; 1; 1; 21/03/2016 13:20:34; 546; length; 16.4405410339171; 740; 1203x235x210; 25999; 00:00:08.73; 13; 546_13.20.34_length.png; 600
input_c060_004_t024_20160321_124742.txt; 0.95; batch_16-03-21_13.20.25; 1; 1; 21/03/2016 13:20:48; 1799; length; 15.4062989578032; 745; 1203x235x210; 25999; 00:00:23.42; 13; 1799_13.20.48_length.png; 600
input_c060_004_t024_20160321_124742.txt; 0.95; batch_16-03-21_13.20.25; 1; 1; 21/03/2016 13:23:54; 18073; length; 14.1744093677357; 745; 1203x235x210; 25999; 00:03:28.56; 13; 18073_13.23.54_length.png; 600
input_c060_004_t024_20160321_124742.txt; 0.95; batch_16-03-21_13.20.25; 1; 1; 21/03/2016 13:29:22; 46193; length; 13.9978120086557; 745; 1203x235x210; 25999; 00:08:57.18; 13; 46193_13.29.22_length.png; 600
input_c060_004_t024_20160321_124742.txt; 0.96; batch_16-03-21_13.30.25; 1; 1; 21/03/2016 13:30:26; 1; entropy; 14.8214040060321; 532; 1203x235x210; 25999; 00:00:00.36; 13; 1_13.30.26_entropy.png; 600
input_c060_004_t024_20160321_124742.txt; 0.96; batch_16-03-21_13.30.25; 1; 1; 21/03/2016 13:30:26; 1; length; 14.8214040060321; 532; 1203x235x210; 25999; 00:00:00.52; 13; 1_13.30.26_length.png; 600
input_c060_004_t024_20160321_124742.txt; 0.96; batch_16-03-21_13.30.25; 1; 1; 21/03/2016 13:30:26; 3; entropy; 13.6670568815766; 460; 1203x235x210; 25999; 00:00:00.65; 13; 3_13.30.26_entropy.png; 600
input_c060_004_t024_20160321_124742.txt; 0.96; batch_16-03-21_13.30.25; 1; 1; 21/03/2016 13:30:26; 5; length; 15.8672528581938; 585; 1203x235x210; 25999; 00:00:00.80; 13; 5_13.30.26_length.png; 600
input_c060_004_t024_20160321_124742.txt; 0.96; batch_16-03-21_13.30.25; 1; 1; 21/03/2016 13:30:26; 6; length; 15.9079404132799; 655; 1203x235x210; 25999; 00:00:00.94; 13; 6_13.30.26_length.png; 600
input_c060_004_t024_20160321_124742.txt; 0.96; batch_16-03-21_13.30.25; 1; 1; 21/03/2016 13:30:26; 7; entropy; 13.6440549090359; 580; 1203x235x210; 25999; 00:00:01.06; 13; 7_13.30.26_entropy.png; 600
input_c060_004_t024_20160321_124742.txt; 0.96; batch_16-03-21_13.30.25; 1; 1; 21/03/2016 13:30:26; 9; entropy; 12.6638699733836; 370; 1203x235x210; 25999; 00:00:01.21; 13; 9_13.30.26_entropy.png; 600
input_c060_004_t024_20160321_124742.txt; 0.96; batch_16-03-21_13.30.25; 1; 1; 21/03/2016 13:30:27; 10; entropy; 12.6094703095348; 708; 1203x235x210; 25999; 00:00:01.33; 13; 10_13.30.26_entropy.png; 600
input_c060_004_t024_20160321_124742.txt; 0.96; batch_16-03-21_13.30.25; 1; 1; 21/03/2016 13:30:27; 10; length; 12.6094703095348; 708; 1203x235x210; 25999; 00:00:01.45; 13; 10_13.30.27_length.png; 600
input_c060_004_t024_20160321_124742.txt; 0.96; batch_16-03-21_13.30.25; 1; 1; 21/03/2016 13:30:39; 1047; length; 14.1744093677357; 745; 1203x235x210; 25999; 00:00:14.00; 13; 1047_13.30.39_length.png; 600
input_c060_004_t024_20160321_124742.txt; 0.96; batch_16-03-21_13.30.25; 1; 1; 21/03/2016 13:39:33; 47291; length; 14.1744093677357; 745; 1203x235x210; 25999; 00:09:07.62; 13; 47291_13.39.33_length.png; 600
input_c060_004_t024_20160321_124742.txt; 0.97; batch_16-03-21_13.40.25; 1; 1; 21/03/2016 13:40:26; 1; entropy; 16.6738505319662; 660; 1203x235x210; 25999; 00:00:00.36; 13; 1_13.40.26_entropy.png; 600
input_c060_004_t024_20160321_124742.txt; 0.97; batch_16-03-21_13.40.25; 1; 1; 21/03/2016 13:40:26; 1; length; 16.6738505319662; 660; 1203x235x210; 25999; 00:00:00.53; 13; 1_13.40.26_length.png; 600
input_c060_004_t024_20160321_124742.txt; 0.97; batch_16-03-21_13.40.25; 1; 1; 21/03/2016 13:40:26; 5; entropy; 14.9904327446109; 391; 1203x235x210; 25999; 00:00:00.71; 13; 5_13.40.26_entropy.png; 600
input_c060_004_t024_20160321_124742.txt; 0.97; batch_16-03-21_13.40.25; 1; 1; 21/03/2016 13:40:26; 8; entropy; 13.0911094564925; 535; 1203x235x210; 25999; 00:00:00.87; 13; 8_13.40.26_entropy.png; 600
input_c060_004_t024_20160321_124742.txt; 0.97; batch_16-03-21_13.40.25; 1; 1; 21/03/2016 13:40:27; 19; length; 14.7129225034015; 680; 1203x235x210; 25999; 00:00:01.14; 13; 19_13.40.27_length.png; 600
input_c060_004_t024_20160321_124742.txt; 0.97; batch_16-03-21_13.40.25; 1; 1; 21/03/2016 13:40:27; 21; length; 14.3003236134544; 680; 1203x235x210; 25999; 00:00:01.30; 13; 21_13.40.27_length.png; 600
input_c060_004_t024_20160321_124742.txt; 0.97; batch_16-03-21_13.40.25; 1; 1; 21/03/2016 13:40:27; 48; entropy; 12.6094703095348; 708; 1203x235x210; 25999; 00:00:01.75; 13; 48_13.40.27_entropy.png; 600
input_c060_004_t024_20160321_124742.txt; 0.97; batch_16-03-21_13.40.25; 1; 1; 21/03/2016 13:40:27; 48; length; 12.6094703095348; 708; 1203x235x210; 25999; 00:00:01.89; 13; 48_13.40.27_length.png; 600
