Input File; Weighting; Batch No.; Iteration No.; Total Iterations; Start Time; Layout No.; Layout Type; Entropy; Available Length; Container Dimensions; Max Weight (kg); Elapsed Time; No. of Stacks; Layout Filename; Time Interval (s)
input_c060_001_t026_20160321_124742.txt; 0.5; batch_16-03-21_13.00.23; 1; 1; 21/03/2016 13:04:36; 19001; length; 19.1688897675645; 739; 1203x235x210; 25999; 00:04:12.66; 13; 19001_13.04.36_length.png; 600
input_c060_001_t026_20160321_124742.txt; 0.5; batch_16-03-21_13.00.23; 1; 1; 21/03/2016 13:04:40; 19314; entropy; 13.3433897939394; 469; 1203x235x210; 25999; 00:04:16.96; 13; 19314_13.04.40_entropy.png; 600
input_c060_001_t026_20160321_124742.txt; 0.5; batch_16-03-21_13.00.23; 1; 1; 21/03/2016 13:04:42; 19437; length; 18.4198893082186; 739; 1203x235x210; 25999; 00:04:18.76; 13; 19437_13.04.42_length.png; 600
input_c060_001_t026_20160321_124742.txt; 0.5; batch_16-03-21_13.00.23; 1; 1; 21/03/2016 13:04:54; 20313; length; 15.4138456782815; 749; 1203x235x210; 25999; 00:04:30.63; 13; 20313_13.04.54_length.png; 600
input_c060_001_t026_20160321_124742.txt; 0.5; batch_16-03-21_13.00.23; 1; 1; 21/03/2016 13:05:31; 23093; entropy; 12.6799246071957; 559; 1203x235x210; 25999; 00:05:07.55; 13; 23093_13.05.31_entropy.png; 600
input_c060_001_t026_20160321_124742.txt; 0.5; batch_16-03-21_13.00.23; 1; 1; 21/03/2016 13:08:25; 36229; length; 24.1656504784225; 760; 1203x235x210; 25999; 00:08:02.24; 13; 36229_13.08.25_length.png; 600
input_c060_001_t026_20160321_124742.txt; 0.9; batch_16-03-21_13.10.23; 1; 1; 21/03/2016 13:10:24; 1; entropy; 23.944906764996; 310; 1203x235x210; 25999; 00:00:00.32; 13; 1_13.10.24_entropy.png; 600
input_c060_001_t026_20160321_124742.txt; 0.9; batch_16-03-21_13.10.23; 1; 1; 21/03/2016 13:10:24; 1; length; 23.944906764996; 310; 1203x235x210; 25999; 00:00:00.47; 13; 1_13.10.24_length.png; 600
input_c060_001_t026_20160321_124742.txt; 0.9; batch_16-03-21_13.10.23; 1; 1; 21/03/2016 13:10:24; 2; entropy; 19.3952880693379; 650; 1203x235x210; 25999; 00:00:00.60; 13; 2_13.10.24_entropy.png; 600
input_c060_001_t026_20160321_124742.txt; 0.9; batch_16-03-21_13.10.23; 1; 1; 21/03/2016 13:10:24; 2; length; 19.3952880693379; 650; 1203x235x210; 25999; 00:00:00.71; 13; 2_13.10.24_length.png; 600
input_c060_001_t026_20160321_124742.txt; 0.9; batch_16-03-21_13.10.23; 1; 1; 21/03/2016 13:10:24; 4; entropy; 16.4555893600009; 530; 1203x235x210; 25999; 00:00:00.85; 13; 4_13.10.24_entropy.png; 600
input_c060_001_t026_20160321_124742.txt; 0.9; batch_16-03-21_13.10.23; 1; 1; 21/03/2016 13:10:24; 7; entropy; 16.3301494063737; 550; 1203x235x210; 25999; 00:00:01.01; 13; 7_13.10.24_entropy.png; 600
input_c060_001_t026_20160321_124742.txt; 0.9; batch_16-03-21_13.10.23; 1; 1; 21/03/2016 13:10:25; 9; length; 18.2216737283765; 674; 1203x235x210; 25999; 00:00:01.17; 13; 9_13.10.24_length.png; 600
input_c060_001_t026_20160321_124742.txt; 0.9; batch_16-03-21_13.10.23; 1; 1; 21/03/2016 13:10:25; 11; entropy; 16.0716538107301; 487; 1203x235x210; 25999; 00:00:01.31; 13; 11_13.10.25_entropy.png; 600
input_c060_001_t026_20160321_124742.txt; 0.9; batch_16-03-21_13.10.23; 1; 1; 21/03/2016 13:10:25; 13; entropy; 15.2813910478751; 659; 1203x235x210; 25999; 00:00:01.47; 13; 13_13.10.25_entropy.png; 600
input_c060_001_t026_20160321_124742.txt; 0.9; batch_16-03-21_13.10.23; 1; 1; 21/03/2016 13:10:25; 18; length; 17.2855403300416; 680; 1203x235x210; 25999; 00:00:01.66; 13; 18_13.10.25_length.png; 600
input_c060_001_t026_20160321_124742.txt; 0.9; batch_16-03-21_13.10.23; 1; 1; 21/03/2016 13:10:25; 23; entropy; 14.9020982851207; 674; 1203x235x210; 25999; 00:00:01.85; 13; 23_13.10.25_entropy.png; 600
input_c060_001_t026_20160321_124742.txt; 0.9; batch_16-03-21_13.10.23; 1; 1; 21/03/2016 13:10:26; 40; entropy; 14.3680351451742; 444; 1203x235x210; 25999; 00:00:02.23; 13; 40_13.10.26_entropy.png; 600
input_c060_001_t026_20160321_124742.txt; 0.9; batch_16-03-21_13.10.23; 1; 1; 21/03/2016 13:10:26; 54; entropy; 14.1459898810584; 434; 1203x235x210; 25999; 00:00:02.53; 13; 54_13.10.26_entropy.png; 600
input_c060_001_t026_20160321_124742.txt; 0.9; batch_16-03-21_13.10.23; 1; 1; 21/03/2016 13:10:26; 74; length; 18.1940710694178; 716; 1203x235x210; 25999; 00:00:02.92; 13; 74_13.10.26_length.png; 600
input_c060_001_t026_20160321_124742.txt; 0.9; batch_16-03-21_13.10.23; 1; 1; 21/03/2016 13:10:27; 96; entropy; 13.4989273101716; 659; 1203x235x210; 25999; 00:00:03.31; 13; 96_13.10.27_entropy.png; 600
input_c060_001_t026_20160321_124742.txt; 0.9; batch_16-03-21_13.10.23; 1; 1; 21/03/2016 13:10:27; 104; entropy; 13.2093773039825; 394; 1203x235x210; 25999; 00:00:03.56; 13; 104_13.10.27_entropy.png; 600
input_c060_001_t026_20160321_124742.txt; 0.9; batch_16-03-21_13.10.23; 1; 1; 21/03/2016 13:10:28; 195; length; 15.1423942985314; 719; 1203x235x210; 25999; 00:00:04.89; 13; 195_13.10.28_length.png; 600
input_c060_001_t026_20160321_124742.txt; 0.9; batch_16-03-21_13.10.23; 1; 1; 21/03/2016 13:10:29; 208; entropy; 13.1649242395766; 479; 1203x235x210; 25999; 00:00:05.20; 13; 208_13.10.28_entropy.png; 600
input_c060_001_t026_20160321_124742.txt; 0.9; batch_16-03-21_13.10.23; 1; 1; 21/03/2016 13:10:30; 316; length; 20.1280993394777; 729; 1203x235x210; 25999; 00:00:06.77; 13; 316_13.10.30_length.png; 600
input_c060_001_t026_20160321_124742.txt; 0.9; batch_16-03-21_13.10.23; 1; 1; 21/03/2016 13:10:31; 355; entropy; 13.1284961684486; 654; 1203x235x210; 25999; 00:00:07.39; 13; 355_13.10.31_entropy.png; 600
input_c060_001_t026_20160321_124742.txt; 0.9; batch_16-03-21_13.10.23; 1; 1; 21/03/2016 13:10:32; 476; entropy; 12.7516192201563; 489; 1203x235x210; 25999; 00:00:09.04; 13; 476_13.10.32_entropy.png; 600
input_c060_001_t026_20160321_124742.txt; 0.9; batch_16-03-21_13.10.23; 1; 1; 21/03/2016 13:10:33; 504; entropy; 12.5714910614696; 654; 1203x235x210; 25999; 00:00:09.53; 13; 504_13.10.33_entropy.png; 600
input_c060_001_t026_20160321_124742.txt; 0.9; batch_16-03-21_13.10.23; 1; 1; 21/03/2016 13:10:34; 589; length; 19.0329119222117; 733; 1203x235x210; 25999; 00:00:10.74; 13; 589_13.10.34_length.png; 600
input_c060_001_t026_20160321_124742.txt; 0.9; batch_16-03-21_13.10.23; 1; 1; 21/03/2016 13:10:36; 731; length; 13.848782161972; 749; 1203x235x210; 25999; 00:00:12.55; 13; 731_13.10.36_length.png; 600
input_c060_001_t026_20160321_124742.txt; 0.9; batch_16-03-21_13.10.23; 1; 1; 21/03/2016 13:13:27; 15124; length; 13.7579102589351; 749; 1203x235x210; 25999; 00:03:03.27; 13; 15124_13.13.27_length.png; 600
input_c060_001_t026_20160321_124742.txt; 0.9; batch_16-03-21_13.10.23; 1; 1; 21/03/2016 13:13:40; 16226; length; 13.6746239627162; 749; 1203x235x210; 25999; 00:03:16.25; 13; 16226_13.13.40_length.png; 600
input_c060_001_t026_20160321_124742.txt; 0.9; batch_16-03-21_13.10.23; 1; 1; 21/03/2016 13:15:59; 28048; entropy; 12.5714910614696; 654; 1203x235x210; 25999; 00:05:35.83; 13; 28048_13.15.59_entropy.png; 600
input_c060_001_t026_20160321_124742.txt; 0.9; batch_16-03-21_13.10.23; 1; 1; 21/03/2016 13:16:00; 28143; length; 15.2707451922959; 759; 1203x235x210; 25999; 00:05:37.02; 13; 28143_13.16.00_length.png; 600
input_c060_001_t026_20160321_124742.txt; 0.9; batch_16-03-21_13.10.23; 1; 1; 21/03/2016 13:16:12; 29076; length; 18.5979594529813; 761; 1203x235x210; 25999; 00:05:48.17; 13; 29076_13.16.11_length.png; 600
input_c060_001_t026_20160321_124742.txt; 0.95; batch_16-03-21_13.20.23; 1; 1; 21/03/2016 13:20:24; 1; entropy; 17.8245618002749; 569; 1203x235x210; 25999; 00:00:00.31; 13; 1_13.20.24_entropy.png; 600
input_c060_001_t026_20160321_124742.txt; 0.95; batch_16-03-21_13.20.23; 1; 1; 21/03/2016 13:20:24; 1; length; 17.8245618002749; 569; 1203x235x210; 25999; 00:00:00.45; 13; 1_13.20.24_length.png; 600
input_c060_001_t026_20160321_124742.txt; 0.95; batch_16-03-21_13.20.23; 1; 1; 21/03/2016 13:20:24; 3; entropy; 15.5515715800278; 519; 1203x235x210; 25999; 00:00:00.59; 13; 3_13.20.24_entropy.png; 600
input_c060_001_t026_20160321_124742.txt; 0.95; batch_16-03-21_13.20.23; 1; 1; 21/03/2016 13:20:24; 7; entropy; 14.2044289007041; 684; 1203x235x210; 25999; 00:00:00.75; 13; 7_13.20.24_entropy.png; 600
input_c060_001_t026_20160321_124742.txt; 0.95; batch_16-03-21_13.20.23; 1; 1; 21/03/2016 13:20:24; 7; length; 14.2044289007041; 684; 1203x235x210; 25999; 00:00:00.86; 13; 7_13.20.24_length.png; 600
input_c060_001_t026_20160321_124742.txt; 0.95; batch_16-03-21_13.20.23; 1; 1; 21/03/2016 13:20:25; 8; length; 17.5402846744328; 739; 1203x235x210; 25999; 00:00:00.98; 13; 8_13.20.24_length.png; 600
input_c060_001_t026_20160321_124742.txt; 0.95; batch_16-03-21_13.20.23; 1; 1; 21/03/2016 13:20:25; 11; entropy; 13.7479987962332; 490; 1203x235x210; 25999; 00:00:01.15; 13; 11_13.20.25_entropy.png; 600
input_c060_001_t026_20160321_124742.txt; 0.95; batch_16-03-21_13.20.23; 1; 1; 21/03/2016 13:20:26; 77; entropy; 13.4006710743658; 534; 1203x235x210; 25999; 00:00:02.00; 13; 77_13.20.25_entropy.png; 600
input_c060_001_t026_20160321_124742.txt; 0.95; batch_16-03-21_13.20.23; 1; 1; 21/03/2016 13:20:26; 91; entropy; 12.6799246071957; 559; 1203x235x210; 25999; 00:00:02.28; 13; 91_13.20.26_entropy.png; 600
input_c060_001_t026_20160321_124742.txt; 0.95; batch_16-03-21_13.20.23; 1; 1; 21/03/2016 13:20:27; 196; entropy; 12.6638699733836; 324; 1203x235x210; 25999; 00:00:03.66; 13; 196_13.20.27_entropy.png; 600
input_c060_001_t026_20160321_124742.txt; 0.95; batch_16-03-21_13.20.23; 1; 1; 21/03/2016 13:20:29; 309; length; 16.5628343817592; 749; 1203x235x210; 25999; 00:00:05.26; 13; 309_13.20.29_length.png; 600
input_c060_001_t026_20160321_124742.txt; 0.95; batch_16-03-21_13.20.23; 1; 1; 21/03/2016 13:20:34; 687; length; 15.972614507304; 757; 1203x235x210; 25999; 00:00:09.94; 13; 687_13.20.33_length.png; 600
input_c060_001_t026_20160321_124742.txt; 0.95; batch_16-03-21_13.20.23; 1; 1; 21/03/2016 13:20:47; 1781; entropy; 12.5714910614696; 654; 1203x235x210; 25999; 00:00:23.11; 13; 1781_13.20.47_entropy.png; 600
input_c060_001_t026_20160321_124742.txt; 0.95; batch_16-03-21_13.20.23; 1; 1; 21/03/2016 13:20:47; 1788; entropy; 12.5714910614696; 654; 1203x235x210; 25999; 00:00:23.29; 13; 1788_13.20.47_entropy.png; 600
input_c060_001_t026_20160321_124742.txt; 0.95; batch_16-03-21_13.20.23; 1; 1; 21/03/2016 13:25:11; 24146; length; 15.6819903850912; 758; 1203x235x210; 25999; 00:04:47.31; 13; 24146_13.25.11_length.png; 600
input_c060_001_t026_20160321_124742.txt; 0.95; batch_16-03-21_13.20.23; 1; 1; 21/03/2016 13:25:53; 27627; length; 15.2406645488088; 759; 1203x235x210; 25999; 00:05:29.07; 13; 27627_13.25.53_length.png; 600
input_c060_001_t026_20160321_124742.txt; 0.95; batch_16-03-21_13.20.23; 1; 1; 21/03/2016 13:26:40; 31574; length; 16.2349947331801; 760; 1203x235x210; 25999; 00:06:16.76; 13; 31574_13.26.40_length.png; 600
input_c060_001_t026_20160321_124742.txt; 0.96; batch_16-03-21_13.30.24; 1; 1; 21/03/2016 13:30:24; 1; entropy; 21.5481419701619; 377; 1203x235x210; 25999; 00:00:00.33; 13; 1_13.30.24_entropy.png; 600
input_c060_001_t026_20160321_124742.txt; 0.96; batch_16-03-21_13.30.24; 1; 1; 21/03/2016 13:30:24; 1; length; 21.5481419701619; 377; 1203x235x210; 25999; 00:00:00.49; 13; 1_13.30.24_length.png; 600
input_c060_001_t026_20160321_124742.txt; 0.96; batch_16-03-21_13.30.24; 1; 1; 21/03/2016 13:30:24; 3; entropy; 17.2948813021421; 315; 1203x235x210; 25999; 00:00:00.64; 13; 3_13.30.24_entropy.png; 600
input_c060_001_t026_20160321_124742.txt; 0.96; batch_16-03-21_13.30.24; 1; 1; 21/03/2016 13:30:25; 4; length; 17.9647984202596; 679; 1203x235x210; 25999; 00:00:00.77; 13; 4_13.30.24_length.png; 600
input_c060_001_t026_20160321_124742.txt; 0.96; batch_16-03-21_13.30.24; 1; 1; 21/03/2016 13:30:25; 5; entropy; 15.599850712763; 449; 1203x235x210; 25999; 00:00:00.89; 13; 5_13.30.25_entropy.png; 600
input_c060_001_t026_20160321_124742.txt; 0.96; batch_16-03-21_13.30.24; 1; 1; 21/03/2016 13:30:25; 8; entropy; 14.8584243994679; 529; 1203x235x210; 25999; 00:00:01.04; 13; 8_13.30.25_entropy.png; 600
input_c060_001_t026_20160321_124742.txt; 0.96; batch_16-03-21_13.30.24; 1; 1; 21/03/2016 13:30:25; 12; entropy; 14.7248529676049; 540; 1203x235x210; 25999; 00:00:01.20; 13; 12_13.30.25_entropy.png; 600
input_c060_001_t026_20160321_124742.txt; 0.96; batch_16-03-21_13.30.24; 1; 1; 21/03/2016 13:30:25; 14; entropy; 14.1242723066573; 334; 1203x235x210; 25999; 00:00:01.33; 13; 14_13.30.25_entropy.png; 600
input_c060_001_t026_20160321_124742.txt; 0.96; batch_16-03-21_13.30.24; 1; 1; 21/03/2016 13:30:25; 32; entropy; 12.7241149365548; 339; 1203x235x210; 25999; 00:00:01.65; 13; 32_13.30.25_entropy.png; 600
input_c060_001_t026_20160321_124742.txt; 0.96; batch_16-03-21_13.30.24; 1; 1; 21/03/2016 13:30:26; 45; length; 17.1078121465935; 690; 1203x235x210; 25999; 00:00:01.93; 13; 45_13.30.26_length.png; 600
input_c060_001_t026_20160321_124742.txt; 0.96; batch_16-03-21_13.30.24; 1; 1; 21/03/2016 13:30:26; 59; length; 13.8839178061634; 729; 1203x235x210; 25999; 00:00:02.21; 13; 59_13.30.26_length.png; 600
input_c060_001_t026_20160321_124742.txt; 0.96; batch_16-03-21_13.30.24; 1; 1; 21/03/2016 13:30:28; 201; length; 17.9070959744575; 730; 1203x235x210; 25999; 00:00:04.13; 13; 201_13.30.28_length.png; 600
